,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,0.26
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,0.33
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,0.34
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,0.5
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,0.33
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,0.83
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,0.31
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,0.3
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,0.71
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,1.58
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,0.7
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,1.01
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,0.61
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,1.0
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,0.9
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,0.9
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,0.42
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,1.23
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,0.78
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,0.9
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,1.51
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,0.33
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,0.7
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,1.09
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,1.08
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,0.3
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,0.46
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,0.3
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,1.24
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,1.15
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,1.22
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,1.03
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,0.3
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,0.27
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,0.71
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,1.04
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,1.14
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,0.74
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,1.05
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,1.12
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,1.1
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,0.31
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,0.71
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,1.01
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,0.33
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,0.91
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,0.5
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,0.27
4494,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,0.32
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,0.55
4496,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,0.52
4497,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,1.5
4498,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,0.41
4499,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,0.32
4500,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,0.3
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,0.59
4502,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,2.11
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,0.52
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,0.8
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,0.29
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,0.31
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,1.7
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,0.32
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,1.09
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,1.5
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,1.01
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,0.51
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,0.35
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,2.02
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,0.9
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,1.0
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,1.02
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,0.33
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,1.5
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,0.59
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,0.3
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,0.4
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,0.61
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,0.5
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,1.12
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,0.53
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,1.01
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,0.31
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,2.06
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,1.14
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,0.3
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,0.74
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,1.18
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,1.01
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,0.7
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,0.41
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,1.22
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,0.37
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,1.09
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,0.78
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,1.07
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,0.4
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,1.71
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,0.28
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,0.32
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,0.34
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,0.32
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,0.3
4549,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,0.77
4550,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,0.3
4551,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,0.9
4552,1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,1.02
4553,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,0.7
4554,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,0.43
4555,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,1.22
4556,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,1.02
4557,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,0.31
4558,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,0.9
4559,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,1.51
4560,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,0.41
4561,1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,1.01
4562,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,2.03
4563,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,1.21
4564,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,0.41
4565,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,1.0
4566,1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,1.02
4567,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,0.3
4568,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,0.41
4569,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,0.31
4570,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,0.32
4571,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,0.38
4572,2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,2.0
4573,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,0.62
4574,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,0.31
4575,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,0.4
4576,1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,1.01
4577,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,2.0
4578,0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,0.9
4579,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,0.47
4580,0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,0.32
4581,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,1.24
4582,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,0.37
4583,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,0.74
4584,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,0.53
4585,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,0.54
4586,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,0.71
4587,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,0.32
4588,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,0.32
4589,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,0.91
4590,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,0.46
4591,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,0.3
4592,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,0.81
4593,1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,1.62
4594,0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,0.33
4595,1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,1.7
4596,1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,1.2
4597,0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,0.58
4598,1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,1.7
4599,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,1.2
4600,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,0.85
4601,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,0.32
4602,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,1.16
4603,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,0.5
4604,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,0.52
4605,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,0.92
4606,1.22,Very Good,J,SI1,58.8,61.0,6.94,7.0,4.1,1.22
4607,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,0.72
4608,1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,1.51
4609,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,0.66
4610,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,1.7
4611,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,0.36
4612,0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,0.41
4613,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,0.8
4614,0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,0.52
4615,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,0.5
4616,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,2.0
4617,0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,0.74
4618,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,1.21
4619,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,1.6
4620,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,0.52
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,1.52
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,0.28
4623,1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,1.0
4624,2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,2.06
4625,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,0.81
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,0.7
4627,2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,2.21
4628,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,0.32
4629,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,0.7
4630,0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,0.3
4631,0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,0.52
4632,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,1.57
4633,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,0.31
4634,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,0.32
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,0.32
4636,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,1.07
4637,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,1.51
4638,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,0.36
4639,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,0.5
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,1.03
4641,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,0.54
4642,0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,0.32
4643,1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,1.1
4644,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,0.71
4645,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,0.7
4646,0.8,Good,H,SI2,58.4,61.0,6.02,6.06,3.53,0.8
4647,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,0.73
4648,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,1.0
4649,0.41,Ideal,F,VVS1,61.7,57.0,4.77,4.8,2.95,0.41
4650,0.24,Ideal,F,VVS1,61.1,56.0,4.01,4.05,2.47,0.24
4651,0.55,Premium,G,SI1,60.1,61.0,5.32,5.29,3.19,0.55
4652,0.71,Fair,F,SI1,59.8,70.0,5.89,5.72,3.48,0.71
4653,0.37,Very Good,E,VVS1,60.9,56.0,4.65,4.67,2.84,0.37
4654,1.11,Premium,H,VS2,62.6,58.0,6.63,6.59,4.14,1.11
4655,0.3,Ideal,F,VVS2,62.3,54.0,4.32,4.35,2.7,0.3
4656,0.51,Very Good,G,VS2,63.5,57.0,5.06,5.05,3.21,0.51
4657,2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,2.1
4658,0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,0.41
4659,1.11,Premium,E,VS1,61.2,58.0,6.69,6.65,4.08,1.11
4660,1.02,Very Good,G,SI1,61.3,56.0,6.43,6.53,3.97,1.02
4661,0.55,Very Good,G,SI1,60.1,61.0,5.32,5.29,3.19,0.55
4662,0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,0.53
4663,2.01,Very Good,F,SI2,63.3,59.0,7.98,7.89,5.02,2.01
4664,0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,0.5
4665,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,0.33
4666,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,1.11
4667,1.7,Ideal,I,SI1,60.4,58.0,7.73,7.67,4.65,1.7
4668,0.91,Very Good,I,VS2,59.9,58.0,6.35,6.27,3.78,0.91
4669,0.3,Ideal,D,VS2,61.1,56.0,4.32,4.36,2.65,0.3
4670,1.51,Premium,F,SI1,63.0,61.0,7.3,7.27,4.59,1.51
4671,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,0.4
4672,0.79,Ideal,D,VS2,61.3,57.0,5.95,6.0,3.66,0.79
4673,0.64,Good,F,I1,57.3,64.0,5.75,5.69,3.28,0.64
4674,0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,0.53
4675,0.41,Ideal,F,VS1,62.0,56.0,4.77,4.81,2.97,0.41
4676,0.9,Premium,F,VS1,59.0,58.0,6.29,6.33,3.72,0.9
4677,0.7,Very Good,G,SI1,62.7,55.0,5.63,5.66,3.54,0.7
4678,1.5,Ideal,F,VS2,61.9,56.0,7.33,7.31,4.53,1.5
4679,0.98,Fair,E,SI2,53.3,67.0,6.82,6.74,3.61,0.98
4680,0.54,Ideal,G,SI1,62.0,54.0,5.25,5.27,3.26,0.54
4681,0.91,Ideal,E,SI2,62.7,57.0,6.19,6.26,3.9,0.91
4682,0.5,Ideal,I,SI1,62.0,55.0,5.09,5.14,3.17,0.5
4683,0.34,Ideal,D,VS2,62.1,55.0,4.49,4.46,2.78,0.34
4684,0.34,Ideal,E,VS1,62.4,55.0,4.47,4.44,2.78,0.34
4685,0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75,0.32
4686,1.04,Ideal,G,VS2,62.0,57.0,6.5,6.49,4.03,1.04
4687,0.49,Very Good,F,SI1,62.3,57.0,5.05,5.07,3.15,0.49
4688,0.38,Ideal,E,IF,61.1,56.0,4.67,4.72,2.87,0.38
4689,0.94,Premium,F,SI2,62.3,59.0,6.32,6.23,3.91,0.94
4690,0.57,Ideal,I,VS2,61.8,57.0,5.31,5.34,3.29,0.57
4691,1.5,Premium,J,VS2,61.7,56.0,7.33,7.23,4.49,1.5
4692,0.36,Ideal,D,SI1,62.0,56.0,4.55,4.61,2.84,0.36
4693,0.4,Good,F,SI1,63.6,56.0,4.68,4.63,2.96,0.4
4694,1.0,Very Good,E,SI2,63.5,54.0,6.41,6.35,4.05,1.0
4695,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,1.03
4696,0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,0.29
4697,0.44,Premium,G,SI1,61.9,59.0,4.87,4.82,3.0,0.44
4698,0.94,Premium,H,VS2,60.1,59.0,6.35,6.32,3.81,0.94
4699,0.36,Premium,E,VS2,61.3,60.0,4.54,4.59,2.8,0.36
4700,0.71,Ideal,H,SI1,62.3,54.0,5.74,5.76,3.58,0.71
4701,0.41,Very Good,H,VS2,63.4,58.0,4.77,4.66,2.99,0.41
4702,0.57,Ideal,G,VS1,62.1,56.0,5.33,5.3,3.3,0.57
4703,1.04,Very Good,D,VS1,62.3,59.0,6.39,6.48,4.01,1.04
4704,1.75,Premium,I,VS1,60.6,60.0,7.8,7.84,4.74,1.75
4705,1.14,Very Good,I,VS2,62.5,59.0,6.63,6.66,4.15,1.14
4706,0.36,Very Good,F,VS2,61.3,59.0,4.55,4.6,2.79,0.36
4707,1.7,Ideal,I,VS1,62.2,55.0,7.67,7.63,4.76,1.7
4708,0.55,Ideal,D,VS1,61.8,55.0,5.29,5.32,3.28,0.55
4709,0.3,Ideal,D,VVS2,59.5,56.0,4.38,4.42,2.62,0.3
4710,0.71,Ideal,D,SI2,62.5,57.0,5.7,5.73,3.57,0.71
4711,0.75,Ideal,J,SI2,60.8,57.0,5.91,5.87,3.58,0.75
4712,0.51,Premium,E,SI1,58.8,58.0,5.28,5.23,3.09,0.51
4713,1.51,Very Good,H,SI2,62.3,58.0,7.31,7.35,4.57,1.51
4714,1.03,Good,J,I1,58.2,64.0,6.64,6.69,3.88,1.03
4715,0.67,Fair,I,VS2,57.2,70.0,5.82,5.75,3.31,0.67
4716,1.23,Premium,J,VS2,62.9,59.0,6.85,6.8,4.29,1.23
4717,1.0,Very Good,E,SI1,61.1,60.0,6.42,6.47,3.94,1.0
4718,0.3,Premium,G,VVS1,60.7,58.0,4.34,4.36,2.64,0.3
4719,0.38,Ideal,I,VVS1,60.6,58.0,4.69,4.71,2.85,0.38
4720,1.15,Ideal,G,SI1,61.7,56.0,6.72,6.76,4.16,1.15
4721,0.7,Ideal,G,VS1,61.3,59.0,5.68,5.7,3.49,0.7
4722,0.9,Good,G,VS2,62.9,62.0,6.02,6.06,3.8,0.9
4723,0.43,Premium,G,VVS1,62.0,59.0,4.8,4.82,2.98,0.43
4724,0.5,Very Good,E,VS2,61.2,63.0,5.14,5.09,3.13,0.5
4725,0.33,Ideal,E,VS2,61.1,56.0,4.45,4.48,2.73,0.33
4726,1.0,Fair,H,VS2,66.8,63.0,6.19,6.08,4.1,1.0
4727,0.81,Very Good,G,SI1,62.5,60.0,5.89,5.94,3.69,0.81
4728,1.01,Premium,E,SI2,60.6,58.0,6.53,6.47,3.94,1.01
4729,0.57,Ideal,G,SI2,61.6,54.0,5.35,5.37,3.3,0.57
4730,1.02,Ideal,E,SI2,62.1,55.0,6.51,6.4,4.01,1.02
4731,0.7,Fair,I,VS2,64.7,60.0,5.55,5.49,3.57,0.7
4732,0.51,Ideal,D,VS2,61.9,57.0,5.15,5.09,3.17,0.51
4733,1.7,Premium,H,SI1,62.5,60.0,7.54,7.49,4.7,1.7
4734,1.01,Premium,F,SI2,61.8,54.0,6.47,6.42,3.98,1.01
4735,1.7,Premium,I,VS2,61.7,59.0,7.63,7.68,4.72,1.7
4736,0.38,Ideal,D,VS1,62.3,54.0,4.64,4.7,2.9,0.38
4737,0.3,Good,G,VVS2,57.9,61.0,4.4,4.42,2.56,0.3
4738,0.31,Premium,F,VS2,62.3,59.0,4.33,4.3,2.69,0.31
4739,0.9,Very Good,H,SI2,63.0,55.0,6.1,6.16,3.86,0.9
4740,1.09,Premium,E,SI2,59.4,60.0,6.81,6.7,4.01,1.09
4741,0.77,Very Good,J,SI1,63.3,57.0,5.84,5.79,3.68,0.77
4742,0.4,Ideal,G,VS2,62.1,58.0,4.68,4.72,2.92,0.4
4743,0.54,Very Good,G,VS1,61.6,56.0,5.23,5.26,3.23,0.54
4744,0.4,Very Good,J,IF,62.2,61.0,4.68,4.71,2.92,0.4
4745,1.71,Ideal,G,VVS2,62.1,55.0,7.63,7.66,4.75,1.71
4746,1.0,Premium,J,SI1,62.0,62.0,6.27,6.22,3.87,1.0
4747,0.5,Premium,E,VS1,58.8,62.0,5.17,5.14,3.03,0.5
4748,1.41,Ideal,G,VS1,62.6,56.0,7.15,7.2,4.49,1.41
4749,1.55,Premium,D,VS2,61.5,58.0,7.48,7.51,4.61,1.55
4750,0.36,Ideal,D,VS2,61.5,57.0,4.56,4.58,2.81,0.36
4751,0.35,Premium,G,VS1,62.3,59.0,4.49,4.53,2.81,0.35
4752,0.53,Premium,G,VS2,59.9,60.0,5.28,5.24,3.15,0.53
4753,1.5,Fair,E,SI2,69.6,62.0,6.88,6.79,4.76,1.5
4754,0.25,Good,E,VVS2,63.1,56.0,4.0,4.05,2.54,0.25
4755,0.3,Premium,D,SI1,62.0,60.0,4.26,4.29,2.65,0.3
4756,0.52,Premium,E,SI1,59.8,61.0,5.2,5.17,3.1,0.52
4757,0.31,Premium,I,VS1,60.8,59.0,4.37,4.41,2.67,0.31
4758,0.31,Premium,E,SI1,59.3,59.0,4.48,4.42,2.64,0.31
4759,0.31,Ideal,G,VS1,60.6,56.0,4.38,4.4,2.66,0.31
4760,2.01,Very Good,H,SI1,63.5,57.0,7.96,7.88,5.03,2.01
4761,1.28,Ideal,I,VS2,61.4,57.0,7.04,6.97,4.3,1.28
4762,0.8,Ideal,F,SI2,61.8,59.0,5.94,5.96,3.68,0.8
4763,0.54,Ideal,F,VS2,61.3,57.0,5.29,5.24,3.23,0.54
4764,1.27,Premium,F,VVS2,61.3,60.0,6.99,6.9,4.26,1.27
4765,0.42,Very Good,H,SI1,63.2,58.0,4.79,4.77,3.02,0.42
4766,0.51,Premium,G,VS2,62.3,59.0,5.1,5.07,3.17,0.51
4767,0.4,Good,D,SI2,63.1,56.0,4.65,4.67,2.94,0.4
4768,0.3,Ideal,E,VS2,61.5,55.0,4.29,4.33,2.65,0.3
4769,1.01,Very Good,G,IF,63.0,60.0,6.31,6.35,3.99,1.01
4770,1.02,Ideal,E,SI2,62.9,57.0,6.44,6.38,4.03,1.02
4771,1.1,Very Good,G,SI1,59.4,58.0,6.72,6.79,4.01,1.1
4772,0.9,Very Good,F,VS2,61.7,57.0,6.17,6.21,3.82,0.9
4773,0.31,Ideal,D,SI2,62.5,55.0,4.34,4.3,2.7,0.31
4774,2.01,Ideal,G,SI1,62.2,56.0,8.02,7.97,4.97,2.01
4775,0.31,Very Good,H,VS2,63.1,57.0,4.31,4.28,2.71,0.31
4776,0.7,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53,0.7
4777,0.8,Ideal,F,VS1,62.4,55.0,5.92,5.88,3.68,0.8
4778,0.54,Ideal,D,VVS2,61.2,55.0,5.31,5.25,3.23,0.54
4779,0.47,Good,E,VS1,58.3,61.2,5.11,5.15,2.98,0.47
4780,0.73,Ideal,F,SI1,61.6,55.0,5.77,5.81,3.56,0.73
